fpr,tpr
0.997545008183306,1.0
0.9934533551554828,1.0
0.9901800327332242,0.9975206611570248
0.9844517184942717,0.996694214876033
0.9811783960720131,0.996694214876033
0.9770867430441899,0.9958677685950413
0.9754500818330606,0.9958677685950413
0.972176759410802,0.9958677685950413
0.9689034369885434,0.9958677685950413
0.967266775777414,0.9958677685950413
0.9656301145662848,0.9958677685950413
0.9623567921440261,0.9950413223140496
0.9615384615384616,0.9950413223140496
0.9590834697217676,0.9950413223140496
0.9549918166939444,0.9950413223140496
0.9541734860883797,0.9950413223140496
0.953355155482815,0.9942148760330578
0.9500818330605565,0.9942148760330578
0.9459901800327333,0.9942148760330578
0.9451718494271686,0.9942148760330578
0.9451718494271686,0.9942148760330578
0.9410801963993454,0.9942148760330578
0.936988543371522,0.9942148760330578
0.9353518821603928,0.9942148760330578
0.9304418985270049,0.9933884297520661
0.9288052373158756,0.9925619834710744
0.9230769230769231,0.9925619834710744
0.9181669394435352,0.9925619834710744
0.9140752864157119,0.9925619834710744
0.9067103109656302,0.9925619834710744
0.9042553191489362,0.990909090909091
0.8968903436988543,0.990909090909091
0.8936170212765957,0.990909090909091
0.8887070376432079,0.990909090909091
0.8878887070376432,0.990909090909091
0.8854337152209493,0.9900826446280991
0.881342062193126,0.9900826446280991
0.8780687397708674,0.9900826446280991
0.8772504091653028,0.9900826446280991
0.8764320785597381,0.9900826446280991
0.8715220949263502,0.9900826446280991
0.8682487725040916,0.9900826446280991
0.867430441898527,0.9900826446280991
0.8592471358428805,0.9884297520661157
0.8576104746317512,0.987603305785124
0.851063829787234,0.9859504132231405
0.8502454991816694,0.9851239669421488
0.8453355155482815,0.9851239669421488
0.8445171849427169,0.9851239669421488
0.8420621931260229,0.9851239669421488
0.8387888707037643,0.9851239669421488
0.8363338788870703,0.9851239669421488
0.8346972176759411,0.9851239669421488
0.8322422258592471,0.984297520661157
0.8297872340425532,0.984297520661157
0.8273322422258592,0.984297520661157
0.8265139116202946,0.984297520661157
0.8240589198036007,0.9826446280991735
0.8216039279869067,0.9826446280991735
0.8216039279869067,0.9826446280991735
0.8175122749590835,0.9809917355371901
0.8175122749590835,0.9809917355371901
0.8166939443535188,0.9809917355371901
0.8150572831423896,0.9809917355371901
0.8142389525368249,0.9809917355371901
0.8134206219312602,0.9809917355371901
0.8117839607201309,0.9809917355371901
0.8076923076923077,0.9801652892561984
0.8036006546644845,0.9801652892561984
0.8027823240589198,0.9801652892561984
0.8027823240589198,0.9793388429752066
0.8019639934533551,0.9776859504132231
0.8003273322422259,0.9768595041322314
0.7978723404255319,0.9768595041322314
0.7962356792144026,0.9768595041322314
0.7962356792144026,0.9768595041322314
0.792962356792144,0.9760330578512396
0.7913256955810147,0.9743801652892562
0.7888707037643208,0.9743801652892562
0.7872340425531915,0.9735537190082645
0.7864157119476268,0.9735537190082645
0.7855973813420621,0.9735537190082645
0.7815057283142389,0.9735537190082645
0.779050736497545,0.9735537190082645
0.7782324058919804,0.9727272727272728
0.7741407528641571,0.9727272727272728
0.7716857610474632,0.9727272727272728
0.7708674304418985,0.9727272727272728
0.7692307692307693,0.971900826446281
0.7667757774140753,0.971900826446281
0.765139116202946,0.971900826446281
0.7643207855973814,0.971900826446281
0.7635024549918167,0.9710743801652892
0.762684124386252,0.9702479338842975
0.7610474631751227,0.9702479338842975
0.7602291325695582,0.9694214876033058
0.7594108019639935,0.9694214876033058
0.7561374795417348,0.9694214876033058
0.7553191489361702,0.9694214876033058
0.7553191489361702,0.9694214876033058
0.7553191489361702,0.9694214876033058
0.7553191489361702,0.9694214876033058
0.7553191489361702,0.968595041322314
0.7545008183306056,0.968595041322314
0.7528641571194763,0.968595041322314
0.7520458265139116,0.968595041322314
0.7495908346972177,0.968595041322314
0.7487725040916531,0.968595041322314
0.7487725040916531,0.9677685950413223
0.7487725040916531,0.9677685950413223
0.7479541734860884,0.9677685950413223
0.7471358428805237,0.9677685950413223
0.7463175122749591,0.9677685950413223
0.7422258592471358,0.9677685950413223
0.7405891980360065,0.9669421487603306
0.7405891980360065,0.9669421487603306
0.7381342062193126,0.9661157024793389
0.7364975450081833,0.9661157024793389
0.7356792144026186,0.9661157024793389
0.7324058919803601,0.9661157024793389
0.7324058919803601,0.9661157024793389
0.7299509001636661,0.9652892561983472
0.7299509001636661,0.9652892561983472
0.7299509001636661,0.9652892561983472
0.7274959083469722,0.9652892561983472
0.7266775777414075,0.9644628099173553
0.7242225859247136,0.9644628099173553
0.7225859247135843,0.9636363636363636
0.720949263502455,0.9636363636363636
0.7184942716857611,0.9636363636363636
0.7176759410801964,0.9636363636363636
0.7152209492635024,0.9628099173553719
0.7144026186579379,0.9619834710743802
0.7135842880523732,0.9619834710743802
0.7127659574468085,0.9611570247933884
0.7127659574468085,0.9603305785123967
0.7127659574468085,0.959504132231405
0.7103109656301145,0.956198347107438
0.70949263502455,0.9553719008264463
0.70949263502455,0.9545454545454546
0.7086743044189853,0.9537190082644628
0.7078559738134206,0.9537190082644628
0.7062193126022913,0.9520661157024793
0.7054009819967266,0.9520661157024793
0.7029459901800328,0.9504132231404959
0.7021276595744681,0.9495867768595041
0.7013093289689034,0.9487603305785124
0.6996726677577741,0.9487603305785124
0.6996726677577741,0.9487603305785124
0.6980360065466449,0.9479338842975207
0.6980360065466449,0.9479338842975207
0.6972176759410802,0.9479338842975207
0.6963993453355155,0.9479338842975207
0.6947626841243862,0.9479338842975207
0.6947626841243862,0.9479338842975207
0.6939443535188216,0.9479338842975207
0.693126022913257,0.947107438016529
0.693126022913257,0.947107438016529
0.6923076923076923,0.9462809917355371
0.6914893617021277,0.9446280991735537
0.6914893617021277,0.9446280991735537
0.6882160392798691,0.9446280991735537
0.6833060556464812,0.943801652892562
0.6808510638297872,0.9429752066115702
0.6800327332242226,0.9429752066115702
0.6783960720130933,0.9429752066115702
0.67430441898527,0.9421487603305785
0.67430441898527,0.9421487603305785
0.6726677577741408,0.9421487603305785
0.6710310965630114,0.9421487603305785
0.6693944353518821,0.9421487603305785
0.6693944353518821,0.9421487603305785
0.6669394435351882,0.9421487603305785
0.6653027823240589,0.9413223140495868
0.6653027823240589,0.9413223140495868
0.6644844517184942,0.9388429752066115
0.6636661211129297,0.9388429752066115
0.6612111292962357,0.9388429752066115
0.660392798690671,0.9388429752066115
0.6587561374795418,0.9388429752066115
0.6554828150572831,0.9388429752066115
0.6505728314238952,0.9388429752066115
0.648936170212766,0.9388429752066115
0.6456628477905073,0.9380165289256198
0.644026186579378,0.9380165289256198
0.6423895253682488,0.9371900826446281
0.6415711947626841,0.9371900826446281
0.6391162029459901,0.9363636363636364
0.6374795417348609,0.9363636363636364
0.6342062193126022,0.9347107438016529
0.6292962356792144,0.9338842975206612
0.6268412438625205,0.9338842975206612
0.6268412438625205,0.9330578512396694
0.6268412438625205,0.9330578512396694
0.6260229132569558,0.9322314049586777
0.6260229132569558,0.9322314049586777
0.6235679214402619,0.9322314049586777
0.6219312602291326,0.9322314049586777
0.6211129296235679,0.9314049586776859
0.618657937806874,0.9314049586776859
0.6178396072013094,0.9305785123966942
0.61620294599018,0.9305785123966942
0.61620294599018,0.9305785123966942
0.6153846153846154,0.9305785123966942
0.6121112929623568,0.928099173553719
0.6072013093289689,0.9264462809917355
0.6063829787234043,0.9264462809917355
0.6063829787234043,0.9247933884297521
0.6039279869067103,0.9231404958677686
0.6039279869067103,0.9231404958677686
0.6031096563011457,0.9223140495867769
0.6006546644844517,0.9223140495867769
0.6006546644844517,0.9206611570247933
0.6006546644844517,0.9206611570247933
0.5990180032733224,0.9206611570247933
0.5957446808510638,0.9198347107438016
0.5949263502454992,0.9190082644628099
0.5941080196399345,0.9190082644628099
0.5941080196399345,0.9190082644628099
0.5941080196399345,0.9190082644628099
0.5916530278232406,0.9190082644628099
0.5908346972176759,0.9181818181818182
0.5891980360065466,0.9173553719008265
0.5875613747954174,0.9173553719008265
0.5875613747954174,0.9173553719008265
0.5851063829787234,0.9165289256198347
0.5826513911620295,0.915702479338843
0.5818330605564648,0.9148760330578513
0.5818330605564648,0.9140495867768595
0.5810147299509002,0.9132231404958677
0.5810147299509002,0.912396694214876
0.5785597381342062,0.912396694214876
0.5769230769230769,0.9115702479338843
0.574468085106383,0.9107438016528926
0.5736497545008183,0.9090909090909091
0.5720130932896891,0.9082644628099174
0.5695581014729951,0.9082644628099174
0.5679214402618658,0.9074380165289256
0.5679214402618658,0.9074380165289256
0.5654664484451718,0.9066115702479339
0.5646481178396072,0.9066115702479339
0.5638297872340425,0.9066115702479339
0.563011456628478,0.9057851239669421
0.5621931260229133,0.9041322314049587
0.5597381342062193,0.9041322314049587
0.5589198036006546,0.9041322314049587
0.5572831423895254,0.9024793388429752
0.5548281505728314,0.9024793388429752
0.5540098199672667,0.9016528925619834
0.5531914893617021,0.9008264462809917
0.5531914893617021,0.9008264462809917
0.5515548281505729,0.8983471074380165
0.5507364975450082,0.8966942148760331
0.5499181669394435,0.8958677685950414
0.5482815057283142,0.8950413223140495
0.5474631751227496,0.8942148760330578
0.5458265139116203,0.8942148760330578
0.5450081833060556,0.8942148760330578
0.5450081833060556,0.8933884297520661
0.5433715220949263,0.8925619834710744
0.5417348608837971,0.8925619834710744
0.5400981996726678,0.8925619834710744
0.5384615384615384,0.8925619834710744
0.5376432078559739,0.8917355371900827
0.5376432078559739,0.8909090909090909
0.5368248772504092,0.8909090909090909
0.5351882160392799,0.8900826446280992
0.5343698854337152,0.8900826446280992
0.5335515548281505,0.8900826446280992
0.532733224222586,0.8900826446280992
0.5319148936170213,0.8884297520661157
0.5319148936170213,0.8884297520661157
0.530278232405892,0.8884297520661157
0.530278232405892,0.8876033057851239
0.530278232405892,0.8867768595041322
